,TTS_POS_1::NC_013691.1:415-515(+),TTS_POS_2::NC_013691.1:1484-1584(+),TTS_POS_3::NC_013691.1:2651-2751(+),TTS_POS_4::NC_013691.1:4049-4149(+),TTS_POS_5::NC_013691.1:4353-4453(+),TTS_POS_6::NC_013691.1:5568-5668(+),TTS_POS_7::NC_013691.1:6895-6995(+),TTS_POS_8::NC_013691.1:8773-8873(+),TTS_POS_9::NC_013691.1:9914-10014(+),TTS_POS_10::NC_013691.1:10461-10561(+),TTS_POS_11::NC_013691.1:11433-11533(+),TTS_POS_12::NC_013691.1:12691-12791(+),TTS_POS_13::NC_013691.1:17317-17417(+),TTS_POS_14::NC_013691.1:20134-20234(+),TTS_POS_15::NC_013691.1:21004-21104(+),TTS_POS_16::NC_013691.1:21152-21252(+),TTS_POS_17::NC_013691.1:22038-22138(+),TTS_POS_18::NC_013691.1:26268-26368(+),TTS_POS_19::NC_013691.1:26946-27046(+),TTS_POS_20::NC_013691.1:27806-27906(+),TTS_POS_21::NC_013691.1:28895-28995(+),TTS_POS_22::NC_013691.1:35254-35354(+),TTS_POS_23::NC_013691.1:39324-39424(+),TTS_POS_24::NC_013691.1:40088-40188(+),TTS_POS_25::NC_013691.1:40975-41075(+),TTS_POS_26::NC_013691.1:42179-42279(+),TTS_POS_27::NC_013691.1:42691-42791(+),TTS_POS_28::NC_013691.1:42861-42961(+),TTS_POS_29::NC_013691.1:42960-43060(+),TTS_POS_30::NC_013691.1:43576-43676(+),TTS_POS_31::NC_013691.1:43754-43854(+),TTS_POS_32::NC_013691.1:44836-44936(+),TTS_POS_33::NC_013691.1:47860-47960(+),TTS_POS_34::NC_013691.1:59924-60024(+),TTS_POS_35::NC_013691.1:65396-65496(+),TTS_NEG_1::NC_013691.1:3299-3399(-),TTS_NEG_2::NC_013691.1:11384-11484(-),TTS_NEG_3::NC_013691.1:12555-12655(-),TTS_NEG_4::NC_013691.1:12619-12719(-),TTS_NEG_5::NC_013691.1:27766-27866(-),TTS_NEG_6::NC_013691.1:28175-28275(-),TTS_NEG_7::NC_013691.1:33525-33625(-),TTS_NEG_8::NC_013691.1:36571-36671(-),TTS_NEG_9::NC_013691.1:38624-38724(-),TTS_NEG_10::NC_013691.1:40906-41006(-),TTS_NEG_11::NC_013691.1:53890-53990(-),TTS_NEG_12::NC_013691.1:55368-55468(-),TTS_NEG_13::NC_013691.1:55451-55551(-),TTS_NEG_14::NC_013691.1:59058-59158(-),TTS_NEG_15::NC_013691.1:59893-59993(-),TTS_NEG_16::NC_013691.1:61283-61383(-),TTS_NEG_17::NC_013691.1:62256-62356(-),TTS_NEG_18::NC_013691.1:65400-65500(-)
34,0.21287409330628262,0.09321922325794155,0.04969349619920174,0.12715603015574226,0.10104399938143623,0.1299565632750211,0.0746203413334369,0.0978911095471526,0.205478718537165,0.07001027689192636,0.07030991377717322,0.016551891210007445,0.20688844036893883,0.06733904572247869,0.06701716494498959,0.20494448757398365,0.11298983502798213,0.21393523230247916,0.030752877789551585,0.0904598000029024,0.16228822288650918,0.20965087311013403,0.064227419372389,0.11068930029877586,0.11205447586837622,0.19258602319420315,0.06359707070085181,0.1190295271102751,0.04942138920318677,0.19269845899350643,0.1215466315960044,0.0922641996779249,0.08682056026638862,0.12862930319354945,0.046450534716702685,0.09136008080855233,0.11290062220902926,0.16731138516641728,0.04397156107514778,0.07716114457297636,0.11456724032107521,0.023771055985949207,0.1105579678804803,0.10771118574050612,0.05487878978364421,0.12453675898472294,0.051963859131775446,0.07341031084268132,0.10561330071386336,0.15992513341688436,0.05577098201414739,0.047533398174311604,0.07547711450219721
35,0.202824009054103,0.09775191715288341,0.055446435123882545,0.13598765032059845,0.09423063882288844,0.13046103896741684,0.07728172401326672,0.1070855505204362,0.20716867542520814,0.07623207398386586,0.0682510678153653,0.01730666762100013,0.20557746865145146,0.07140597069941358,0.061873606611953014,0.2145763505627895,0.12044720109385625,0.20184695268427566,0.03023981597029051,0.09146816860904691,0.15438387932010644,0.1881502144718262,0.056020833079361634,0.10734405945787406,0.09815747074554462,0.17357715641853538,0.05507657949747582,0.1335575015076948,0.053971741115452554,0.19602246847328217,0.11363688086259005,0.09226572583496329,0.09417134846158375,0.13286016044426288,0.05101893399833314,0.09182666964383628,0.12124724956438629,0.17964299542846435,0.04852043564736194,0.07771391973148525,0.0987453849334485,0.027840320258695667,0.12268179560989245,0.10554257702892433,0.06241756213671501,0.12604565437185974,0.051140273915609546,0.07282033782625154,0.10983144621738943,0.15800409135108393,0.055447575775914845,0.047006100607453895,0.08298297528066725
36,0.19199887412250896,0.10157146804107231,0.06307024695294375,0.14435600532733645,0.09171516701039309,0.12718015972764624,0.08098742037290654,0.11870845500503724,0.20503150745620663,0.07874060729497705,0.06997979303363641,0.02239162563328547,0.2031615673896189,0.07474382738199818,0.05781760025130863,0.22196699106110188,0.12641029416389082,0.18976506081369376,0.030002873502591332,0.09397130023862803,0.14451880143378026,0.16767405872248323,0.05042052594068571,0.10466027625788274,0.0885316693999976,0.15360753069143893,0.04798791973590692,0.14786498321112657,0.0597198834872059,0.20115268628066243,0.10270122945320088,0.093429066768161,0.10202976035729175,0.1342332392219891,0.0580873424330043,0.09365831025253105,0.13546050610772065,0.19245888268074365,0.05410383156244726,0.07687843569756025,0.08509669068679133,0.031845023281083386,0.13293577374550272,0.10369640430715199,0.07349897096656083,0.12581309398010443,0.051940691316628186,0.06982970971084215,0.11512150167962687,0.15770293711730746,0.05585269824582426,0.048934940208813275,0.08993816937639895
37,0.1800738414883728,0.10296974772000608,0.07172472316603196,0.15209367997698525,0.09289367897649574,0.12043907439155148,0.08594134658105752,0.13373199936057809,0.19927330513286173,0.07848861829398132,0.07447461186983702,0.02767464999053602,0.2013523614591029,0.07530386581453806,0.05523142092229133,0.2272478861547768,0.12997056632402695,0.17970955887770348,0.030231661959735784,0.0973756852302229,0.13602657621953154,0.15012582773404992,0.04735560202512033,0.10211230359419024,0.08357741586154513,0.13515761104291077,0.04106496515123059,0.15942246282043873,0.06698846773584174,0.20643148657289564,0.0903544452710491,0.09515349087258462,0.1103864267184081,0.1335041765638041,0.06815639289449907,0.09631981238306586,0.15540026059349407,0.20363250633619062,0.05972503573473159,0.07604914600979827,0.07435172199488733,0.03494192109547016,0.141122588218575,0.10198898087639316,0.0863551308575293,0.12320801280645428,0.053415310996561695,0.06441686922100791,0.11960465108752305,0.15948504292213156,0.057243310389399116,0.05350505349613458,0.09682501600307185
38,0.16790439472974528,0.10188716159469373,0.08109263139708558,0.15693068238451607,0.09696638741046278,0.11087528008069587,0.0907135659495181,0.14643938615412286,0.19193563239606498,0.07614950539593289,0.08103784980426734,0.03309271449533395,0.2000430270911154,0.07369775473519187,0.05528619562635273,0.23001495730526153,0.13089268673808424,0.17350568536702846,0.03076812686531702,0.10038545616060406,0.12965042400508636,0.1373689278763451,0.04613669263151475,0.09963961707356826,0.08311437952519309,0.11953719438193044,0.03646265123537521,0.16817566323220187,0.07558076938479674,0.20852438259125378,0.07954792481502339,0.09678009266687028,0.1174393335059267,0.13223494709093964,0.08028973846667906,0.09912275779949568,0.17858582033226014,0.21330552886925164,0.06454516475616504,0.07502826253678216,0.0664499641125372,0.037878497495169534,0.14806253191721758,0.09946638580817102,0.09957438953540555,0.11815103677913315,0.055940161403024616,0.05761209247307179,0.12303439640200002,0.16282133946689833,0.05963622110873716,0.05949826796400272,0.10369892624151363
39,0.15460450775806817,0.10009635132196726,0.09039210937422482,0.15991331877319512,0.10332306281133774,0.10043047989402147,0.09229244248605503,0.1549246493234278,0.18378978779543229,0.07038287441908156,0.08884153476294511,0.039381916692723166,0.1989718761417607,0.06975133386685496,0.05710308405786867,0.23004725936788434,0.130544149610349,0.17160045054381853,0.03215096749143208,0.10215691842933705,0.12470312647810741,0.12975519294163718,0.0445184515381087,0.09632776351355231,0.087440191124542,0.10731190262426955,0.03330888022030397,0.17449203590129753,0.08412952425033873,0.20879051980910637,0.07097118544592643,0.0980336963199663,0.12002676070229265,0.12995696042454136,0.0949435668974408,0.10246788060057906,0.1936863571222866,0.21954776732346676,0.07068829746132096,0.07224798387513709,0.06229182785471314,0.041546767901950866,0.1520314996085808,0.09567767014339953,0.113298975483441,0.11040059230977198,0.060930335213738265,0.05069644651985805,0.12470597624672908,0.16853718718787308,0.06237808005674163,0.06650190977937377,0.10970418963297653
40,0.1320317244351879,0.0899029570367351,0.08553434533857869,0.1467264290562983,0.09846888947843088,0.08617100057132106,0.08741074706072724,0.14413778337518163,0.16217845977920983,0.0625645251371233,0.08303794780076736,0.03866187525374491,0.17890097486985082,0.061925739970783066,0.04937566356032563,0.20648183785276414,0.11832207523299128,0.15286408878633187,0.02844639704874418,0.09382825380214746,0.10858687787701302,0.11076086211317548,0.040481114431474154,0.08667641670372944,0.07540575736633945,0.09037286663919336,0.028198516285286145,0.16395956059879763,0.08053899471740425,0.19089629533803124,0.05659019529655812,0.09066840988817697,0.11184912909734443,0.11370975667133423,0.09467002493947346,0.09442309107167891,0.1838777524884047,0.2023352861832334,0.0677211782343485,0.06610485193140672,0.05120708859346237,0.03946375780578334,0.14076642786357105,0.08417327497781782,0.10884329905854813,0.09635837026687362,0.05579811833869942,0.041102791427116925,0.11384676338202518,0.15323608636140662,0.05985000089821162,0.06372599409060228,0.10136656419019067
41,0.11158366992926834,0.07886085067498347,0.07927144309032304,0.13258292321353782,0.09210096490282749,0.07170640726956985,0.07994759896867747,0.1296403815219067,0.14028743359749019,0.05436183792041377,0.07681232599957895,0.03785144110727824,0.15838206319766412,0.053722854144954126,0.042437622733371524,0.1825051817362972,0.10579755249024718,0.1361474170777366,0.02484284568461146,0.08398295430768585,0.09349269897226775,0.09465912197937819,0.03472679755134068,0.07730796667604631,0.06309361840185404,0.07674991054627585,0.02356433442387549,0.1523985532878997,0.07801795580995283,0.17170185361177054,0.04317269089432073,0.08149264857747186,0.10048767539182861,0.09755484785722643,0.09228822148981543,0.086872410633787,0.17099296226640567,0.18391955641847046,0.06432175793147295,0.05946083627324639,0.04309688913630423,0.03682124387012761,0.12801996047372738,0.07276660158998327,0.10421536977122665,0.0821698953853162,0.050729309130753665,0.03204513475677414,0.1018455399216009,0.1376694064666924,0.05585582490278769,0.06223766557466509,0.0920913855830655
42,0.09283525033124715,0.06712148353339045,0.07164198242173325,0.11714829356477888,0.08333472558288053,0.057022484561540965,0.06975383409840212,0.11326867660629578,0.11924227885244684,0.04601249796424534,0.07018457165730443,0.03677625669969933,0.1378513383762946,0.04561266048904641,0.037222953948077626,0.15872629899278973,0.09265377574192904,0.12008548037488165,0.021632700547848636,0.07314802496350846,0.07921750160794092,0.08160220780354761,0.02751807301543292,0.06789461477131867,0.052289426679953135,0.0649154674001994,0.0191195385613901,0.13802009182226338,0.07411965184597465,0.1511056253954543,0.031837619415194536,0.0705783593011976,0.08588552533752127,0.082041486376266,0.0879853321590914,0.07920646700058,0.15457174914205338,0.16397026766421435,0.06010573089194863,0.052049355878745686,0.03783780227018754,0.03360027795472379,0.11347227682416641,0.06248812946555289,0.09879665950306832,0.06823795699379472,0.04550856731953505,0.02435847021844495,0.08934030047225752,0.12131091092486859,0.0501146094156391,0.05954993735142837,0.08180651223131111
43,0.07568213524753038,0.05528491951120094,0.06393156471468127,0.10053750321844976,0.0727305046661966,0.04274942946643988,0.058371727207032674,0.09678197926024266,0.09934213500771308,0.037224903056795794,0.0638465812055343,0.034622655971601746,0.11714016591940353,0.037648373914189195,0.03487115392240379,0.13497118703739822,0.07873563460224091,0.10335389850007459,0.01814647466844215,0.062043738505671575,0.06576306689524998,0.07078916856580758,0.021267643583013987,0.05801729068385053,0.04464258138323519,0.053777703984199544,0.014889770010770154,0.12113888854060477,0.06801779362318745,0.12937527680474314,0.023199124967351974,0.057757997389889515,0.06927871410685338,0.06828324037350395,0.08119411458094694,0.07073197436911742,0.1354378398943595,0.1423685651963989,0.05450520474882533,0.04372145899611477,0.03449577880741552,0.029607590362115143,0.09668018684192421,0.052732102763430475,0.09088923257168638,0.05445939300584442,0.04028139339352621,0.017796080570299865,0.07655840923228474,0.10490914037496939,0.04285960424632786,0.05457314373731622,0.07191856288605325
44,0.059810208892659325,0.043962804759980705,0.056097827006259336,0.08346837654695537,0.061604567278632706,0.02944755212191874,0.04676838291734376,0.0802582761227473,0.08025938081412545,0.028257472690583874,0.057184801494903445,0.031117077336660286,0.09607659466229417,0.02963458607018852,0.03399921561410163,0.1113424661025807,0.06456369634503438,0.08619174723112574,0.014911269995151596,0.050865837276564616,0.05375924112426136,0.06116275958312599,0.015481434119742333,0.04748897861426299,0.040476809611238965,0.04330652369275652,0.011073490895355859,0.10174510743683303,0.05939858559746837,0.1071226126344548,0.01737415572321028,0.04416777421549136,0.05359043997173474,0.056190838027934786,0.07214664647334636,0.0606203299382881,0.11479082440048702,0.11901926128941198,0.04720267194908563,0.03445849245293168,0.03325055208986513,0.02479195516070239,0.07944362858648599,0.04354129507792645,0.08009714277983274,0.04133277694922783,0.0348861696583752,0.012736070811355148,0.06351132222142557,0.0892708852824731,0.034948153265663535,0.046902138980381876,0.06190599850616776
45,0.04574256312753009,0.03327747894331459,0.0472015285243708,0.066192233080391,0.04986536176164562,0.01826987528734104,0.03499020269343425,0.06351190526788889,0.061769424633666845,0.019148263078306686,0.04891132016671411,0.02632871879812394,0.07618871114872346,0.021770862245209525,0.031233936644779726,0.08832473828329583,0.05022697401415925,0.06942937332744016,0.012218339918496048,0.03972054467234577,0.0436492168199491,0.05097711596894868,0.010233274362886268,0.0371866081810243,0.038911480935012246,0.0333799121690729,0.008357253534411026,0.07944533919163696,0.049445522944874046,0.08357775061470102,0.014264746913651543,0.0318710885065972,0.0392511871208609,0.045351344335463145,0.0611078445470241,0.04920089302125304,0.09290085267560673,0.09397440684038291,0.038115354197952825,0.025345082027892117,0.031125219002166183,0.01910729025598971,0.06256193362175902,0.034737307894651265,0.06684384543403073,0.030014177156806748,0.02982258847365079,0.008677311962050233,0.04999818805897881,0.07360299944678883,0.02710708289531425,0.037950446401560964,0.05123708917228899
46,0.03279502039433783,0.0236666742339543,0.037165952426039595,0.04859210243781396,0.037444407273389206,0.010390108273008198,0.02341428810072471,0.04752777268797703,0.04439609704559301,0.011531816447699473,0.038979553996640826,0.02052305196489689,0.05703212360272034,0.014047648850659239,0.025953140079925135,0.06551849398900478,0.03634872800365607,0.053220077898946325,0.009899989483738355,0.02868081500158389,0.034462198170471775,0.03995014224799929,0.005907117516542005,0.027119670209580594,0.035140132664139775,0.024685992130132048,0.006653514148468311,0.056615366464368266,0.038453508795605856,0.05954773651144085,0.012662752421077483,0.021467795906513116,0.02664724895181455,0.035302066668903495,0.04828481068564139,0.03681952701858848,0.06958851031270419,0.06834266076983878,0.02802785044247655,0.01729400983035477,0.02623192952571903,0.013831037886044844,0.045989425581675805,0.025673969903002535,0.05089661783650884,0.02002293608147082,0.024651142145412103,0.005699243314498585,0.03634524256537393,0.05713180035368207,0.019293944064240443,0.029170891063504872,0.03967680016599112
47,0.021018932702998778,0.01508900839624328,0.025995048886613546,0.030783142863136503,0.024719795482840885,0.005610634843772002,0.013026550016932975,0.03132446899629733,0.02868388564293279,0.005497290629026647,0.027464124521892806,0.013948724284348412,0.03786094787856844,0.00789897816096254,0.01867686087589403,0.04313873107092736,0.02337849681919234,0.03672390819944469,0.007227549073577149,0.01803044846275558,0.02461427355534465,0.02792883481893818,0.0029660043061406445,0.017296191531670335,0.02814328818841552,0.016287471831714393,0.005749474565953512,0.03567191935201762,0.026305284897945907,0.03700800557153301,0.01015079117891974,0.012936135179551788,0.015700218769613687,0.0249880017288526,0.033325640178244555,0.024444736854191816,0.04477153864506681,0.044088387224254,0.01823282416876552,0.010106068176207333,0.018788678467355702,0.009407272627309027,0.02979945157336189,0.01640099901861768,0.034036965634792506,0.011747560649509287,0.018295502043313632,0.003724579839597257,0.023547826595582227,0.039587743094034136,0.012081644798485138,0.019928604160432184,0.027100109029221598
48,0.009796949760311355,0.007572394049109034,0.013382898811652139,0.01488667446233124,0.0124261010952784,0.0029662451789634796,0.004652754722551685,0.01546259858388795,0.013820425999534527,0.0013422578097122074,0.014172258606730789,0.007159653077214463,0.018781601265154286,0.0031049172302661755,0.009959385374538,0.021198635565522726,0.011341971561794801,0.019190675092288993,0.004184769580466564,0.008724388248209543,0.01281800135119506,0.014691195913644577,0.0010259620469422674,0.007666655166758908,0.016410257054595735,0.008139337695732454,0.003193648013668132,0.016707616433114282,0.013113218876041704,0.017666961334291315,0.00609339613558467,0.0063226673554348314,0.007124850087968528,0.012884361839021377,0.017113414970915848,0.012319420603968874,0.020503771349108663,0.021112149983450037,0.009368256354216519,0.0038598854501462054,0.009925118911675182,0.005227813496097226,0.013851406784119984,0.007579753506715458,0.017454231108702797,0.005082564717720346,0.01025048841484929,0.00239728227572059,0.011328720438120842,0.02078615934865336,0.005490331093000069,0.01024241206996039,0.013415991056059113
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
