,TSS_POS_1::NC_022970.1:30-130(+),TSS_POS_2::NC_022970.1:133-233(+),TSS_POS_3::NC_022970.1:230-330(+),TSS_POS_4::NC_022970.1:6097-6197(+),TSS_POS_5::NC_022970.1:9533-9633(+),TSS_POS_6::NC_022970.1:12908-13008(+),TSS_POS_7::NC_022970.1:12973-13073(+),TSS_POS_8::NC_022970.1:17916-18016(+),TSS_POS_9::NC_022970.1:18076-18176(+),TSS_POS_10::NC_022970.1:18460-18560(+),TSS_POS_11::NC_022970.1:18668-18768(+),TSS_POS_12::NC_022970.1:23052-23152(+),TSS_POS_13::NC_022970.1:24853-24953(+),TSS_POS_14::NC_022970.1:25327-25427(+),TSS_POS_15::NC_022970.1:25919-26019(+),TSS_POS_16::NC_022970.1:26611-26711(+),TSS_POS_17::NC_022970.1:26907-27007(+),TSS_POS_18::NC_022970.1:29685-29785(+),TSS_POS_19::NC_022970.1:29946-30046(+),TSS_POS_20::NC_022970.1:30788-30888(+),TSS_POS_21::NC_022970.1:31243-31343(+),TSS_POS_22::NC_022970.1:31271-31371(+),TSS_POS_23::NC_022970.1:36240-36340(+),TSS_POS_24::NC_022970.1:41126-41226(+),TSS_POS_25::NC_022970.1:41959-42059(+),TSS_POS_26::NC_022970.1:44447-44547(+),TSS_POS_27::NC_022970.1:46590-46690(+),TSS_POS_28::NC_022970.1:46901-47001(+),TSS_POS_29::NC_022970.1:47208-47308(+),TSS_POS_30::NC_022970.1:47869-47969(+),TSS_POS_31::NC_022970.1:48369-48469(+),TSS_POS_32::NC_022970.1:50979-51079(+),TSS_POS_33::NC_022970.1:51701-51801(+),TSS_POS_34::NC_022970.1:51834-51934(+),TSS_POS_35::NC_022970.1:51874-51974(+),TSS_POS_36::NC_022970.1:52594-52694(+),TSS_POS_37::NC_022970.1:52916-53016(+),TSS_POS_38::NC_022970.1:54291-54391(+),TSS_POS_39::NC_022970.1:54406-54506(+),TSS_POS_40::NC_022970.1:55189-55289(+),TSS_POS_41::NC_022970.1:55363-55463(+),TSS_POS_42::NC_022970.1:55582-55682(+),TSS_POS_43::NC_022970.1:56266-56366(+),TSS_POS_44::NC_022970.1:57008-57108(+),TSS_POS_45::NC_022970.1:57338-57438(+),TSS_POS_46::NC_022970.1:57950-58050(+),TSS_POS_47::NC_022970.1:58923-59023(+),TSS_POS_48::NC_022970.1:59299-59399(+),TSS_POS_49::NC_022970.1:59880-59980(+),TSS_POS_50::NC_022970.1:60466-60566(+),TSS_POS_51::NC_022970.1:63642-63742(+),TSS_POS_52::NC_022970.1:63785-63885(+),TSS_POS_53::NC_022970.1:64047-64147(+),TSS_POS_54::NC_022970.1:65102-65202(+),TSS_POS_55::NC_022970.1:66352-66452(+),TSS_POS_56::NC_022970.1:70707-70807(+),TSS_POS_57::NC_022970.1:71468-71568(+),TSS_POS_58::NC_022970.1:72334-72434(+),TSS_POS_59::NC_022970.1:84251-84351(+),TSS_POS_60::NC_022970.1:84563-84663(+),TSS_POS_61::NC_022970.1:84982-85082(+),TSS_POS_62::NC_022970.1:85425-85525(+),TSS_POS_63::NC_022970.1:85903-86003(+),TSS_NEG_1::NC_022970.1:739-839(-),TSS_NEG_2::NC_022970.1:2868-2968(-),TSS_NEG_3::NC_022970.1:5440-5540(-),TSS_NEG_4::NC_022970.1:5784-5884(-),TSS_NEG_5::NC_022970.1:76151-76251(-),TSS_NEG_6::NC_022970.1:78070-78170(-),TSS_NEG_7::NC_022970.1:78911-79011(-),TSS_NEG_8::NC_022970.1:79467-79567(-),TSS_NEG_9::NC_022970.1:80400-80500(-),TSS_NEG_10::NC_022970.1:82074-82174(-),TSS_NEG_11::NC_022970.1:83149-83249(-)
-11,0.05327659967658499,0.057951620196719976,0.10626087531601187,0.13819912763652445,0.09837757417883618,0.16249253605139785,0.11232061486807987,0.12617861393990654,0.06762919506128107,0.08363859798242844,0.09432728535105618,0.2696711445512844,0.16310688005511995,0.10527986710887441,0.076787935328979,0.1504288674108511,0.0984661927588639,0.19609266922234386,0.10300657061039789,0.22960721478873172,0.37302444010213665,0.15101624774986874,0.22544999140018213,0.18590158661107312,0.17324475976408146,0.08287023454205686,0.06208263380460882,0.2671192281178937,0.08069513550253667,0.2511058030098045,0.08900848888864907,0.17480704771732772,0.1946578811944062,0.12561586025505705,0.06313576907985542,0.1108943121966099,0.09864404164713125,0.21898485615957491,0.06918985996804156,0.1560696147051483,0.11195716618984522,0.22708096279829562,0.10339534574614948,0.11394444444583882,0.06061939560392147,0.26381819384235344,0.11124449107907605,0.1716401764014968,0.2482233815776055,0.18445915468687918,0.14137871715313538,0.077022359672237,0.11142559305221153,0.14490157214968047,0.12093282953585471,0.17500012577525878,0.15644181589521683,0.1497923751913873,0.13647339968167957,0.14954988768688066,0.15604979549074544,0.21164465002656221,0.02363778968714812,0.14756339890800071,0.10619000637893801,0.06906296863353853,0.1743286568517432,0.197871860336555,0.15454246747401107,0.14453913879618763,0.06270066817806427,0.13071334937625861,0.13382736099911244,0.08797920018064856
-10,0.0601368982572848,0.056300861398610624,0.09337835840072413,0.13684817756798617,0.10570281951844171,0.1550415552317831,0.10395221442360514,0.11065702857377915,0.07702818117054973,0.09356414633738708,0.08868955233605594,0.28116190559429255,0.16782603242350913,0.09796072983107486,0.07415307288196142,0.14935540372134504,0.10644662624219381,0.20773350441749247,0.10041887806147576,0.21961783506825133,0.3820368553484702,0.15449397593694372,0.23164872638657336,0.19264673093451506,0.16687434721468755,0.07278279942845087,0.061734681772077214,0.2490072922102459,0.07969544517174179,0.26111117370930226,0.08053268985289175,0.19085075592544992,0.19633268790143238,0.13165552118170273,0.06227532570104307,0.12626727584234967,0.09292308543561364,0.19935264597346775,0.07058842907036444,0.1673700897640028,0.09841727030789311,0.2389220313771693,0.10778523602795609,0.11318289273240653,0.07028591415366361,0.2827458905223882,0.1000699997908425,0.18573138809758438,0.25157573760800966,0.19515511478819308,0.15723270727184568,0.08623325776028008,0.11429128093592422,0.14950952921657495,0.10911377128238624,0.17941706883555064,0.15245243305219275,0.13985799676145994,0.12486117141253969,0.147180947987462,0.14790811350915672,0.2193937961613913,0.026430326304405782,0.12915658670796906,0.09809084408203737,0.06512574426469071,0.16005285332345215,0.21459936136884744,0.16457676721919395,0.16633750057834568,0.050927738904633944,0.1360522837854826,0.14682541537143842,0.10382285816201178
-9,0.06967582662572017,0.05680573311169822,0.08505958715956201,0.13335105520422477,0.11300276675383232,0.14086609923067767,0.094128692856466,0.09502956715084294,0.0906984191540806,0.10889185868550759,0.0840079818280703,0.2897528957936565,0.17214111108371247,0.09025001374908126,0.07220569082889057,0.1476218448727446,0.11316934576551925,0.21502354567059903,0.09856042270344678,0.2070666673905955,0.3865011440383375,0.157050621515243,0.23551989988873817,0.19620932369981678,0.15688965254523857,0.06313425814568493,0.06520167888292387,0.22630521821905475,0.07681700410530554,0.27265144019998594,0.07147803974083798,0.2011573187052797,0.19789641863382212,0.13851136258695665,0.0598848288376889,0.1434851700229367,0.08622461756923841,0.17464172438994174,0.07286892268249265,0.1837742334370276,0.08870079701408447,0.2489609418873507,0.11122083065501223,0.11475463069845866,0.08408690340886586,0.2992818420986166,0.09288390493011586,0.19267871038871606,0.24898136821162967,0.21053520838731496,0.17312951607531982,0.09534804669930977,0.11596452306559665,0.15032554587263253,0.09734730664887238,0.1862887803389504,0.1488280182568146,0.13153429128903774,0.11159390084246106,0.14258088748619804,0.1404525597240986,0.2219612917974902,0.03129784313552384,0.1131454030011915,0.09472575658685421,0.05950726660256843,0.14954742322173836,0.22779138117276573,0.17161615724833207,0.18645387810886682,0.042224238182617314,0.14417663932860925,0.16163720262518738,0.12086238974348935
-8,0.08196470162045234,0.05840956279589715,0.08150818197269666,0.1284740358782051,0.12054633409218737,0.12370730762581632,0.08361842408049702,0.08104520849468513,0.10760432364686456,0.12660463552740847,0.07966427110937395,0.2958772198104015,0.1756561357671475,0.08131435640398774,0.07156826372183808,0.14443968079917813,0.11800875392763155,0.21887752412251835,0.09795184222401634,0.19446888935818435,0.38679384538470263,0.15864000841380338,0.23752273901394722,0.19597640129361,0.14344592727491673,0.055758952282920646,0.07213131713940417,0.2023943601790294,0.07244669061044269,0.28841198605925983,0.06251363440222212,0.20526600557281421,0.20123926901613948,0.14386145212170376,0.0573505400508324,0.16270029854270432,0.07942268846011402,0.14896918819796398,0.07484219288631129,0.2046827137001057,0.08239046869211478,0.25815768556394225,0.11434380724145499,0.11772755371977099,0.1021047318031643,0.3123295290624599,0.0915251175855406,0.1936244336487038,0.2396981994477167,0.23015802643653022,0.18859385787954458,0.10449109530044605,0.11654948086520137,0.14791551826752153,0.08579499577353353,0.19584673235769454,0.14684657154572395,0.1244512823626722,0.09670566371514154,0.13563259681637133,0.13278128599265818,0.21993786256806325,0.03840572905377786,0.0996766001087109,0.09573009537577068,0.055233200642017956,0.14255170338372047,0.2366144134338685,0.17659375206740346,0.199517446103643,0.035846967561220855,0.15724802956615824,0.17797337741354036,0.13688263620954455
-7,0.09527115623347013,0.06173572280383477,0.08274446309555084,0.12332997236047086,0.1276471752638756,0.10808242999411792,0.07228143463793797,0.06848547625488546,0.12520364556700855,0.14069031436713217,0.075085133653466,0.2954884331564539,0.17886195046637726,0.07308654648523591,0.07139616392684335,0.14007677352478004,0.12211801845551325,0.21929227027655823,0.10011828608291731,0.18216173626848411,0.3812412065140629,0.156157787528661,0.23723467530335496,0.19165544441282306,0.12714592131482108,0.05162163895234086,0.08094969554672575,0.1780917763766195,0.06794266823056591,0.3078462248907753,0.05481497922514942,0.20301687135600419,0.20578858517664847,0.14497711675524683,0.05602069929436265,0.18315794583431907,0.07319441639403036,0.12627707501989371,0.07545513318501948,0.22660057115277116,0.07817050831667327,0.2645537814651907,0.11596776848752796,0.1211872652521792,0.12405528048336797,0.3201883086435298,0.09634853531317396,0.1888960054631999,0.2247645089471902,0.25035526990796547,0.2060437164300634,0.11378074430023717,0.11579115088611051,0.14327758067441343,0.07599931537784403,0.20746070562088356,0.14797940615601432,0.11779088087235956,0.08259887580367764,0.12786721665212392,0.12568097971088998,0.21331375014824583,0.04604235690386667,0.08877389661472371,0.10087962300166842,0.051905814800671544,0.138739312158611,0.24077722090752496,0.17957493088148485,0.20479985757571884,0.03171110122034685,0.17470298958817768,0.19361913075195986,0.1503020834150957
-6,0.10902496444532077,0.06659349156226275,0.08739445022189062,0.1189547336116585,0.13440814567075096,0.09592782931448587,0.062432409995335704,0.05655818361620295,0.14120673380398902,0.15065168429162296,0.07149223878219982,0.2854917535550756,0.1799248548930995,0.06637277928995687,0.07152525877717482,0.13431647187798207,0.12467605584691932,0.21704941553072796,0.10543412805835628,0.17083681128570632,0.3689799692813306,0.1488013814077862,0.23485695245522095,0.18204818483736876,0.11190137884904536,0.05087288684427947,0.08772479030780486,0.1537135991523919,0.06410961013356373,0.3271344907564996,0.050410532948210074,0.1971776751001315,0.2094038472505629,0.14046198927278783,0.056662463940214056,0.19977563225122666,0.06816650850966272,0.10786790834344669,0.07233830891173879,0.2420412064144173,0.07688391685754913,0.26665919512353703,0.11466530876147582,0.1253450341162043,0.14736181615872398,0.32124874358513117,0.10555660306909212,0.18090609729212664,0.20666910881410447,0.26497234295677596,0.22445740367314976,0.12327755188469958,0.11377132587741963,0.1391481457904476,0.06794583532798297,0.21900235295827025,0.15234948090971073,0.11000387723547467,0.07030430620458046,0.1201429727714548,0.12032459068495996,0.20110199182291227,0.053889483335592334,0.07992931848518962,0.1094724852578777,0.04788856496753828,0.1367261428876894,0.24210320492752113,0.17845481672603775,0.2026641981773336,0.031265454321462646,0.19172732802092257,0.20716215615393413,0.1587859935946197
-5,0.1247756851859129,0.07307003203105217,0.09443123952990422,0.11688597662976145,0.14173813082216796,0.08751938624970082,0.055068663951758176,0.04655910805103084,0.15681791655244126,0.1563774841665309,0.06850348151041616,0.2650913303687607,0.17743501280257676,0.06079717404670946,0.07271348665964869,0.12782369054829232,0.1261783902619566,0.21440629496754798,0.11434669700540885,0.1635898239355305,0.34988904059452264,0.13619876284006757,0.22999132234598157,0.16812525635784126,0.09872303626846013,0.05337299189755742,0.09132498456033952,0.12957258501042118,0.06158054569297754,0.34300031021633964,0.04845259296717797,0.18715209229273339,0.21139291668967225,0.13144754598069303,0.05957221241430353,0.2107831653623357,0.06440309423873233,0.09368692317703281,0.06798370330565157,0.2498818050036687,0.07823961704442675,0.26368916676035664,0.11133283781530054,0.1296606916986736,0.16850450807134404,0.3142423791002102,0.11257982165158846,0.16884588503178352,0.18388840710647597,0.27124136590006603,0.24136367955347932,0.13384687200055062,0.110997557403216,0.13803695155906662,0.06015762895944397,0.22952578234129134,0.16051371489626418,0.10201053836429275,0.06060347081251981,0.11345899819425664,0.11596479978104288,0.18290768349067402,0.06101743399378264,0.07241607657845923,0.1181609102313412,0.04305851707228895,0.1325254141609566,0.2408949045360679,0.17339926776831643,0.19271575608307842,0.03486560787778929,0.2035978465402629,0.21599807191281775,0.1635684874596075
-4,0.1423679266698958,0.08123040833904004,0.10412029342332471,0.11780054752467994,0.14949759752078012,0.08280601741407359,0.049758532605770116,0.04054257616770181,0.17206787382118843,0.15763663551283735,0.06560949559689071,0.23659421304624587,0.17297436356839274,0.05585516731225074,0.07507039484045999,0.11994943039070158,0.1276547621714585,0.2127966592715207,0.12671214905639872,0.16038242128449592,0.32596255077721126,0.12066420121406721,0.22451478698370933,0.15284366982705144,0.08700484014722965,0.05969015460729871,0.09260969642335698,0.10806773380229291,0.06075271773227865,0.35424817199952,0.04847277267334268,0.1738204084394324,0.21091047107722072,0.11938419128952997,0.06489200946891494,0.21502296995665976,0.06143302929241849,0.08448388056834297,0.0654638888671462,0.25014936945980276,0.08228157098589928,0.2546677300568584,0.10666512151237047,0.13357111033869215,0.18706950459514127,0.29923130206405507,0.11702067266243951,0.15175356099700132,0.15941434602017823,0.2683733787890252,0.25613217293183743,0.14405379533693727,0.10892477543302603,0.13932495489250085,0.05239365003967822,0.23896017647103623,0.16928654959091957,0.09347509161620546,0.053687918927829224,0.1076742054352146,0.11321911343375143,0.1592903868771824,0.06701835353501966,0.06662823019792564,0.12643034618472207,0.03785612273632722,0.12611208374510668,0.23776104430113382,0.1643400688948105,0.1786993528534791,0.04098235370702136,0.21096105350077768,0.22058754450610815,0.16509460768516432
-3,0.16177683326077702,0.09141401201704388,0.11669909015438724,0.12183844563319979,0.15611248479813353,0.08158490718028873,0.04719245821336069,0.03898878874257948,0.18706776830298116,0.15405736870971,0.06520150485196241,0.20984323968635227,0.16807927176565673,0.05122724531685301,0.0777680962096129,0.11302163374950544,0.13005199094168948,0.20904689820555786,0.14261453203652724,0.16114980809120888,0.30060562342656816,0.1079611371778294,0.21878548047824622,0.13957770555839857,0.07686567603190717,0.06839914803496161,0.09207696294952379,0.09063163560563649,0.06126868345478361,0.3611081904256306,0.050421745867031534,0.15758109716047689,0.2077581469798136,0.10519965610727515,0.07222921239209505,0.212686836865785,0.058921311472909646,0.08032474107132052,0.06517555565816507,0.24456140603340532,0.08897376626395044,0.23960648814952878,0.10150957953883491,0.1375270641495488,0.2035579084368818,0.2784958541401171,0.12081852580087518,0.1307127665611321,0.14051397651082267,0.2583356610299767,0.2682049890074177,0.1508477879715556,0.10855763103465732,0.14230918880120424,0.0479818490962269,0.2482695470880269,0.17642772526229236,0.08417608170762962,0.04950237701103155,0.10263056261229694,0.11151125140908644,0.13940581975785907,0.07176596752179651,0.06277677030270627,0.1344625565905428,0.032421369261514774,0.11691214945482371,0.23232453278727366,0.152332527942593,0.16231074304229295,0.050196292808350404,0.21355170185720956,0.22090841698363667,0.16411589246947386
-2,0.18090050754911433,0.10410333761893427,0.1315068223539998,0.12844934477028275,0.1625120483097036,0.08289245704708983,0.04675642614038897,0.04117961953355577,0.20094256491120946,0.14571941880319828,0.0675472477598873,0.18910668807476322,0.16321706613285897,0.04600649349329381,0.08059089705660596,0.10743742360249783,0.1349378250030503,0.2029643980218085,0.1602631896730466,0.16602965227612207,0.2732981922896226,0.09866608844433311,0.2129257403396203,0.13048863878424757,0.06858464569793171,0.07906984169393703,0.09067908718248736,0.07728925688847046,0.06457860012488095,0.36386649385018854,0.05466219748042119,0.13973540996937261,0.2013492046499567,0.08976256838842314,0.08127770890854857,0.20465266352094966,0.056867863930837134,0.08034546492970526,0.0677044044325672,0.2341409377639055,0.09501703105863668,0.21885905976865944,0.0963234128829182,0.14101339149382747,0.21948438409702603,0.25405800385298116,0.12573763500351642,0.11025391003043103,0.12688244569898147,0.24274816760817597,0.2778659453001547,0.15504808403879294,0.11006034016053427,0.14701755855569046,0.04682617354880044,0.25932995972156253,0.18095082605006071,0.07640546445514014,0.04737633163079394,0.0984088923471387,0.10999272128279662,0.12471682301435336,0.07499117099026291,0.06279870349706781,0.14124460736939984,0.02815264148346321,0.10469233385701324,0.2269009859839195,0.13988288490786846,0.14352134935450137,0.06298950048031529,0.21029855264457722,0.21705465104652033,0.16148298119953147
-1,0.19657291310478298,0.11763013249738274,0.14645568994195032,0.13605476200566627,0.16668683029777973,0.08627672182737858,0.04831399218352839,0.04567805860374919,0.21066563817649803,0.13458114642186095,0.07059293003247699,0.17424533846937904,0.15866855997613233,0.04162479206743495,0.0830424682948272,0.10345323120587376,0.14227076745246184,0.19471224014908234,0.1787241357654497,0.17497080275453256,0.2431526819588837,0.09280741009841278,0.20661004666716468,0.12610483650127996,0.06285205019309874,0.09155787634452202,0.0911015645117936,0.06701215325106008,0.07024092732427094,0.3643068003716555,0.06045652970934447,0.1209261236349249,0.19251622544536812,0.07523217232038582,0.09266726409698896,0.19233608539721117,0.055986430206492944,0.08480470887035621,0.0730180108109306,0.22106021870012138,0.09769274110788381,0.19441042379906287,0.09108173821643632,0.14347307731075698,0.2336725543879327,0.22798377572741524,0.12992681091034058,0.09429287227581977,0.11819587338281723,0.22209577220469887,0.2851942675869013,0.1561996152925667,0.11308884458767372,0.1554517044653478,0.04979901978939507,0.27050238019419287,0.18308052891620713,0.07149289721396945,0.04703451614800862,0.09467415356364607,0.10747688501378456,0.11491178063498131,0.07718521102652107,0.06673981480954351,0.1465220648241961,0.02500481195229331,0.09431231253199528,0.2231124880354783,0.1296964194071929,0.12231185092808332,0.07828167645508631,0.20319328991315228,0.20875837698836325,0.15759554521860564
0,0.20502521571439516,0.12950424253861972,0.1581157232982721,0.14467752702857972,0.16896590311795062,0.09161118261398214,0.05255725838195322,0.052137529596875384,0.21482242554578565,0.12328269997811772,0.07402824783723978,0.16436779143613103,0.15453995811065155,0.03915181039841076,0.08414237095681856,0.10025311733067861,0.15286532660338387,0.1853229381219493,0.19848239563497588,0.18779726140911673,0.21035107065224584,0.09066769668033477,0.20043116097662467,0.12512027950865795,0.05904940117627128,0.10483389459837997,0.09355969028370655,0.060406657081527884,0.07777473418862654,0.36072156293386437,0.06853696190931043,0.10391392135182678,0.18402178894664084,0.06447372740841849,0.10692541224039301,0.1786339923586771,0.056670331335119575,0.09356294510473831,0.08081049306273744,0.20719950879529542,0.09806206899175253,0.17079052254447874,0.08748947049163172,0.14269644436618006,0.2423718214144353,0.20177314630425092,0.1344336234542059,0.08256431582571744,0.11473927772361023,0.1983164965096512,0.2898168013991059,0.15433459832578683,0.11691588078663515,0.16751608246382407,0.05713745145259158,0.2792456166807798,0.18530297686293834,0.0696900591618836,0.04804611912978633,0.09214318255561159,0.10473878748923007,0.11012537222972245,0.07825378149560272,0.07347383535535908,0.15185269775375632,0.025958656912324223,0.08720484311292977,0.22155326687394372,0.12209085281962011,0.1005090264174113,0.0942394549038889,0.19264325541380983,0.19781038854512636,0.15349388821668813
1,0.20467335926473154,0.13617420712060008,0.16408439820704687,0.15567742701414572,0.17022851498671035,0.09964013743273292,0.05885904507740798,0.059938357431572456,0.2145510311603142,0.11239793484097942,0.07854251876621918,0.15999100216647433,0.15047341255161092,0.038763894980500826,0.0851704838005884,0.10009240841847222,0.16678212191822514,0.17664997301464386,0.21976205343188843,0.20199414842177918,0.17643339514524142,0.09158464115441897,0.19596285001114397,0.12591562245627547,0.05604406333429538,0.11813521547703416,0.09792119244405792,0.05641845322593596,0.08740933893464187,0.3502234827318705,0.07923770499738644,0.09189325342297605,0.17595957482494834,0.05797087350357792,0.12385054623378941,0.164221975684556,0.059634357487243495,0.10517028056323907,0.09163009888131793,0.19251094121561824,0.09677480267269686,0.14874995706115088,0.0849944475394869,0.13872846380227816,0.24592031588744528,0.17543988955198023,0.13949375817465864,0.07542081350114639,0.11673515537588035,0.17236950799008716,0.2931458837369699,0.1519072766481086,0.12289025618022778,0.18389553375431913,0.06729945698756115,0.2832653763377201,0.18853733794384525,0.07042716134854202,0.049788351580270174,0.09188232640563393,0.1037828807163758,0.1090881934193797,0.0786112880431155,0.08267823040502345,0.15775931430039045,0.030616738162289804,0.08207857950864181,0.22207444368816928,0.11752739326843611,0.08162133937231573,0.11101759571935232,0.1793314846605213,0.18615866270623335,0.14832586602225759
2,0.1967509404890338,0.13808060997997976,0.16341912695090893,0.1684230556880662,0.16999444703197725,0.10901819314426615,0.06614974631081784,0.06833712023082551,0.2100772157132027,0.10387951158721512,0.08311712792046802,0.16095380489114844,0.14541194978857458,0.04033107851572183,0.0873831411927349,0.10360901998178626,0.18266535508583154,0.16634223543943577,0.23983262071306086,0.21390390240592874,0.14475532928597376,0.09541543993684391,0.19097314281249939,0.1275254021611322,0.05443695719815415,0.12980834585891965,0.10415077206740868,0.053263124609830105,0.09836587965304491,0.33182295532291917,0.0919061345046023,0.08505358267053639,0.16856997217819397,0.056409843953097796,0.1435760616323927,0.14889612418326947,0.06430516678762113,0.11560227882243182,0.10558586785989779,0.17776057257439534,0.09495902853280463,0.12750617542381032,0.08305456658650205,0.1319644963375951,0.24467846434154467,0.1485480131904266,0.14434940169234287,0.07239837237985074,0.12362347973926635,0.14530767064281938,0.2931099773600705,0.14831299404731446,0.13117023533285393,0.20433859798904935,0.07871552611391708,0.28067332555632307,0.192587419904915,0.07272813923870122,0.052009483049170004,0.09441703819947642,0.10342795752721852,0.11188087254696186,0.07806188345244312,0.09365046140332596,0.16389114297391974,0.036739685321891105,0.07760981687519501,0.22479783347527765,0.11389519861583657,0.06558675924341625,0.12822391017421894,0.16312460243931431,0.17336672785105045,0.14063745566954322
3,0.18422940386515244,0.13412006233877624,0.1564750159650451,0.18131635756825484,0.16923043036571978,0.1140249752388424,0.0730310243873701,0.07802273491402394,0.20245677653407154,0.0980565069290213,0.08713507393696188,0.16868386772779467,0.13872858669743046,0.04276825021510432,0.09158481425876876,0.11045950207662551,0.1974295237521836,0.15256655548356396,0.25639892848097423,0.22267862214795361,0.11892316808415535,0.10275674932716476,0.18442042336834324,0.13021907799718588,0.057679871053212664,0.13947785477330105,0.11194828208752891,0.05113890205276589,0.10953474763018967,0.3058739523634185,0.10658993965216775,0.08364795475646396,0.1611322577724242,0.06037513171006207,0.16422957572598035,0.1329023023397723,0.07047597320215601,0.12237919707833993,0.12287187228756938,0.16413338489377463,0.09418826799712746,0.10917479474721463,0.08202283091732367,0.12435953170968901,0.2390585334657372,0.124877250465219,0.14802991522139347,0.07253545229544496,0.13546642063612052,0.12033443925554999,0.2887297642066259,0.14227141166873447,0.14124532074232882,0.22732217865372345,0.09102743657083912,0.2705834726520488,0.19826595599432495,0.0776427848999365,0.052530988472691,0.0990472964086168,0.10310750733289717,0.11856389440307265,0.07623241536652002,0.10482539311151769,0.1698762870008262,0.04289466467053425,0.07503414034388237,0.2293813195613965,0.10916455746931888,0.05310199867838866,0.14390046345797242,0.1443309705542026,0.1597829880555194,0.1291311039375973
4,0.16884424716246055,0.12472724904168815,0.14582840389342122,0.1910485747829719,0.16813747401368645,0.11255882338278748,0.07735822827123004,0.08983204719893027,0.19377805996787772,0.09512749882703853,0.0918669366397511,0.18337937613928113,0.1317208381526624,0.045808500180636466,0.09780756253243605,0.12073944580021712,0.21148547979893326,0.13515153594105084,0.26925237250513145,0.22747659311791493,0.09915557419380272,0.11283009641316397,0.17661224938999082,0.13440047793016358,0.06353116460424424,0.14697925976116719,0.12282612149364389,0.050154277034282116,0.12007847807179665,0.27587603050548415,0.12211466876760639,0.08671121006981773,0.15389971814971243,0.06958660112126938,0.18360338013918565,0.11845890945424793,0.07719410453334172,0.12481498600378586,0.14320565766640012,0.15430037241697706,0.09448109435257453,0.095772507567461,0.08252912612715442,0.11723848430736908,0.23007347794018665,0.10669220761867823,0.15111354357719528,0.0753181613883146,0.1513610138288059,0.10125940537938175,0.2810529600986099,0.13310191224651352,0.15155766444500093,0.24970393347483566,0.10397774479951849,0.25488836863087866,0.20535164902449235,0.08660524027454905,0.05115833442567606,0.10566567310024728,0.10292231794892807,0.12935027703375784,0.07395349212070539,0.11696814129271463,0.17493072789232272,0.04973692028202248,0.07442260013193394,0.2330549908576928,0.10459223555308875,0.04426279574353735,0.15800088401911433,0.12622566391307563,0.14611033783066785,0.11638129842514369
5,0.15207401891413852,0.1098303607923774,0.13274756903981172,0.19375990608389385,0.16537537638251879,0.10471122466324104,0.07844400363877993,0.10209204907223332,0.18331136225071784,0.0950907004169702,0.0988015442187397,0.203286840133632,0.1273689699854793,0.05044069628087662,0.1060022293918376,0.1314021829981388,0.22459926644899714,0.11983673875083374,0.277804668661624,0.22742383484892867,0.08548255086323801,0.12415419165701007,0.16866729033125352,0.13979771735512247,0.07005558132181632,0.15209187414948858,0.1375714262246927,0.050199636396382766,0.128886872331221,0.24508304367267958,0.13825496033203424,0.09420902986057447,0.1466169497850292,0.0828217054672352,0.20154450899253212,0.10516135077611288,0.08417775442961302,0.12235671314215027,0.16199859966249375,0.14825889780146723,0.09587295836588658,0.08851546821638905,0.08448003374891659,0.11287938411925773,0.21977234021729347,0.09488432645407208,0.1542895738131101,0.0813176748994995,0.1709756360149189,0.08840868124430515,0.27195073804266034,0.12063688451590145,0.16032586039371405,0.26821607565600014,0.11708082612789587,0.23623428168772725,0.21071272387467838,0.09933822096173577,0.04877199076516795,0.11297522253993261,0.10302739460578743,0.1435722570253019,0.0734134519716163,0.12987336617164086,0.17769006926697697,0.05666862175841118,0.07788915800923352,0.23589437572445843,0.10016455883748128,0.03937802927378803,0.17036132073641133,0.11088929664939887,0.13511146201210023,0.10659580237757868
6,0.13514934343883414,0.0971498008146717,0.11794162388110144,0.1891925525061176,0.16072477119527914,0.09328895434035392,0.07738579139643928,0.11401376422465455,0.17129793396313936,0.09734613232638398,0.10840936609206217,0.22636861267423872,0.12432742549746197,0.05721562254042023,0.11589219707997693,0.14270793000064147,0.23455367219559142,0.10771444460401294,0.28255862029403334,0.2234388088379517,0.0766394317567182,0.1354446230333886,0.16018559823616313,0.14355196472528126,0.07673262935729361,0.15350585725167726,0.15682152340413053,0.0514583419984894,0.13277810370296533,0.21337057754649727,0.1542528658303049,0.10329166607771707,0.13925429557353197,0.09861799195569002,0.21812383273386843,0.0936598895861753,0.09149639202162775,0.11481448779539441,0.1776934619478601,0.1462532907220425,0.09809923642547926,0.08824627800762477,0.08772755628129927,0.11213828220402725,0.20940240832965804,0.08972048166659581,0.15677469268241545,0.09004383425267085,0.19139202865134922,0.08203728674693758,0.2610114311156268,0.10591684812570161,0.16815258378436035,0.281134203185143,0.13047093359343778,0.21456502775984668,0.21466360882239197,0.11579333154353504,0.04653976419684367,0.12149933426075891,0.10176209003081797,0.15841423993233655,0.07336560118141149,0.14393114336835283,0.1779275716776341,0.06389991405418669,0.08555255869684558,0.23741243919315372,0.09644278980319877,0.03732515983992178,0.18224177952942683,0.09738536478495587,0.12461107563717329,0.10178307771498048
