,TSS_POS_1::NC_013691.1:20-120(+),TSS_POS_2::NC_013691.1:731-831(+),TSS_POS_3::NC_013691.1:3602-3702(+),TSS_POS_4::NC_013691.1:8180-8280(+),TSS_POS_5::NC_013691.1:9464-9564(+),TSS_POS_6::NC_013691.1:9559-9659(+),TSS_POS_7::NC_013691.1:18051-18151(+),TSS_POS_8::NC_013691.1:35194-35294(+),TSS_POS_9::NC_013691.1:39296-39396(+),TSS_POS_10::NC_013691.1:66521-66621(+),TSS_POS_11::NC_013691.1:12047-12147(+),TSS_POS_12::NC_013691.1:23595-23695(+),TSS_POS_13::NC_013691.1:24066-24166(+),TSS_POS_14::NC_013691.1:26562-26662(+),TSS_POS_15::NC_013691.1:28756-28856(+),TSS_POS_16::NC_013691.1:28780-28880(+),TSS_POS_17::NC_013691.1:29126-29226(+),TSS_POS_18::NC_013691.1:35317-35417(+),TSS_POS_19::NC_013691.1:38763-38863(+),TSS_POS_20::NC_013691.1:42916-43016(+),TSS_POS_21::NC_013691.1:59681-59781(+),TSS_POS_22::NC_013691.1:60055-60155(+),TSS_POS_23::NC_013691.1:60211-60311(+),TSS_POS_24::NC_013691.1:62774-62874(+),TSS_POS_25::NC_013691.1:68409-68509(+),TSS_POS_26::NC_013691.1:68706-68806(+),TSS_POS_27::NC_013691.1:69104-69204(+),TSS_NEG_1::NC_013691.1:1913-2013(-),TSS_NEG_2::NC_013691.1:4676-4776(-),TSS_NEG_3::NC_013691.1:11324-11424(-),TSS_NEG_4::NC_013691.1:12456-12556(-),TSS_NEG_5::NC_013691.1:12974-13074(-),TSS_NEG_6::NC_013691.1:13026-13126(-),TSS_NEG_7::NC_013691.1:16339-16439(-),TSS_NEG_8::NC_013691.1:17052-17152(-),TSS_NEG_9::NC_013691.1:22314-22414(-),TSS_NEG_10::NC_013691.1:24691-24791(-),TSS_NEG_11::NC_013691.1:27872-27972(-),TSS_NEG_12::NC_013691.1:29025-29125(-),TSS_NEG_13::NC_013691.1:29667-29767(-),TSS_NEG_14::NC_013691.1:30970-31070(-),TSS_NEG_15::NC_013691.1:32636-32736(-),TSS_NEG_16::NC_013691.1:34403-34503(-),TSS_NEG_17::NC_013691.1:34427-34527(-),TSS_NEG_18::NC_013691.1:34916-35016(-),TSS_NEG_19::NC_013691.1:34959-35059(-),TSS_NEG_20::NC_013691.1:36525-36625(-),TSS_NEG_21::NC_013691.1:36951-37051(-),TSS_NEG_22::NC_013691.1:37009-37109(-),TSS_NEG_23::NC_013691.1:37304-37404(-),TSS_NEG_24::NC_013691.1:38390-38490(-),TSS_NEG_25::NC_013691.1:38887-38987(-),TSS_NEG_26::NC_013691.1:39220-39320(-),TSS_NEG_27::NC_013691.1:39458-39558(-),TSS_NEG_28::NC_013691.1:41097-41197(-),TSS_NEG_29::NC_013691.1:46686-46786(-),TSS_NEG_30::NC_013691.1:50259-50359(-),TSS_NEG_31::NC_013691.1:53044-53144(-),TSS_NEG_32::NC_013691.1:53212-53312(-),TSS_NEG_33::NC_013691.1:53424-53524(-),TSS_NEG_34::NC_013691.1:54009-54109(-),TSS_NEG_35::NC_013691.1:54033-54133(-),TSS_NEG_36::NC_013691.1:55012-55112(-),TSS_NEG_37::NC_013691.1:55791-55891(-),TSS_NEG_38::NC_013691.1:56112-56212(-),TSS_NEG_39::NC_013691.1:56256-56356(-),TSS_NEG_40::NC_013691.1:56349-56449(-),TSS_NEG_41::NC_013691.1:57285-57385(-),TSS_NEG_42::NC_013691.1:58238-58338(-),TSS_NEG_43::NC_013691.1:58260-58360(-),TSS_NEG_44::NC_013691.1:61240-61340(-),TSS_NEG_45::NC_013691.1:62480-62580(-),TSS_NEG_46::NC_013691.1:62798-62898(-),TSS_NEG_47::NC_013691.1:63998-64098(-),TSS_NEG_48::NC_013691.1:64715-64815(-),TSS_NEG_49::NC_013691.1:65024-65124(-),TSS_NEG_50::NC_013691.1:65649-65749(-),TSS_NEG_51::NC_013691.1:65694-65794(-),TSS_NEG_52::NC_013691.1:65869-65969(-),TSS_NEG_53::NC_013691.1:66013-66113(-),TSS_NEG_54::NC_013691.1:67269-67369(-),TSS_NEG_55::NC_013691.1:67420-67520(-),TSS_NEG_56::NC_013691.1:67983-68083(-),TSS_NEG_57::NC_013691.1:68635-68735(-),TSS_NEG_58::NC_013691.1:68846-68946(-),TSS_NEG_59::NC_013691.1:70272-70372(-)
2,-1.5765,-1.417,-1.393,-1.609,-1.4549999999999998,-1.3895,-1.8844999999999998,-1.7870000000000001,-1.655,-1.3835,-1.1765,-1.389,-1.252,-1.367,-1.5390000000000001,-1.6260000000000001,-1.4965,-1.364,-1.4004999999999999,-1.7195,-1.5055,-1.28,-1.448,-1.1039999999999999,-1.4845000000000002,-1.0715,-1.2795,-1.4245,-1.224,-1.343,-1.282,-1.376,-1.2445,-1.3479999999999999,-1.3385,-1.4385,-1.2865,-1.3365,-1.3025,-1.372,-1.48,-1.1355,-1.4555,-1.5310000000000001,-1.242,-1.4215,-1.467,-1.212,-1.489,-1.5125,-1.325,-1.3930000000000002,-1.4105,-1.3625,-1.421,-1.293,-1.4425000000000001,-1.5110000000000001,-1.6585,-1.5205,-1.4899999999999998,-1.3135,-1.5495,-1.5865,-1.2635,-1.3675,-1.169,-1.4955,-1.562,-1.2505000000000002,-1.373,-1.536,-1.013,-1.208,-1.517,-1.366,-1.2355,-1.489,-1.3255000000000001,-1.3054999999999999,-1.595,-1.492,-1.616,-1.294,-1.4064999999999999,-1.4445000000000001
3,-1.6045000000000003,-1.417,-1.393,-1.629,-1.4549999999999998,-1.3895,-1.8225000000000002,-1.7670000000000001,-1.6900000000000002,-1.3625,-1.1965,-1.3695,-1.272,-1.3190000000000002,-1.476,-1.598,-1.5215,-1.349,-1.3805,-1.7195,-1.506,-1.218,-1.456,-1.1099999999999999,-1.492,-1.0715,-1.3005,-1.4715,-1.2520000000000002,-1.3,-1.31,-1.356,-1.2865,-1.347,-1.3275000000000001,-1.438,-1.2865,-1.3355000000000001,-1.3305,-1.4165,-1.48,-1.1555,-1.5035,-1.532,-1.273,-1.4635,-1.3840000000000001,-1.1325,-1.4489999999999998,-1.504,-1.339,-1.407,-1.3424999999999998,-1.3145,-1.359,-1.333,-1.435,-1.5580000000000003,-1.6585,-1.56,-1.442,-1.2665000000000002,-1.5385000000000002,-1.6544999999999999,-1.256,-1.387,-1.217,-1.4735,-1.52,-1.2295000000000003,-1.3295,-1.576,-0.967,-1.1869999999999998,-1.5310000000000001,-1.365,-1.2355,-1.489,-1.3535,-1.3225,-1.5779999999999998,-1.492,-1.576,-1.251,-1.4065,-1.4455
4,-1.6155000000000002,-1.424,-1.418,-1.6219999999999999,-1.475,-1.3975000000000002,-1.786,-1.7500000000000004,-1.675,-1.3405,-1.2325,-1.3695,-1.3155000000000001,-1.327,-1.4365,-1.578,-1.5075,-1.348,-1.3805,-1.722,-1.486,-1.2265000000000001,-1.504,-1.153,-1.465,-1.0985,-1.293,-1.4705,-1.259,-1.315,-1.311,-1.364,-1.3495000000000001,-1.3370000000000002,-1.3125,-1.4649999999999999,-1.3295000000000001,-1.379,-1.3385,-1.4785,-1.48,-1.1835,-1.5035,-1.552,-1.251,-1.4735,-1.3925,-1.1055000000000001,-1.435,-1.504,-1.3399999999999999,-1.385,-1.284,-1.2994999999999999,-1.3145000000000002,-1.3960000000000001,-1.408,-1.557,-1.6305,-1.559,-1.4,-1.208,-1.5665,-1.6544999999999999,-1.283,-1.4149999999999998,-1.2570000000000001,-1.4114999999999998,-1.4780000000000002,-1.2654999999999998,-1.2675,-1.576,-0.9879999999999999,-1.1649999999999998,-1.558,-1.3845,-1.2429999999999999,-1.4969999999999999,-1.3615,-1.387,-1.55,-1.4475,-1.5594999999999999,-1.266,-1.3785,-1.402
5,-1.6164999999999998,-1.452,-1.439,-1.574,-1.511,-1.4375,-1.7860000000000003,-1.6915000000000002,-1.6330000000000002,-1.3615,-1.2610000000000001,-1.3545,-1.3405,-1.3900000000000001,-1.4355,-1.578,-1.4875,-1.365,-1.4224999999999999,-1.686,-1.459,-1.2405000000000002,-1.5205,-1.1724999999999999,-1.4655,-1.0815,-1.321,-1.4705,-1.2790000000000001,-1.3,-1.263,-1.3210000000000002,-1.349,-1.337,-1.3130000000000002,-1.475,-1.369,-1.376,-1.3375,-1.4785,-1.48,-1.1835,-1.467,-1.512,-1.203,-1.4255,-1.4075000000000002,-1.0885000000000002,-1.449,-1.467,-1.2755,-1.377,-1.276,-1.2985,-1.2875,-1.423,-1.4115,-1.5370000000000001,-1.5939999999999999,-1.5585,-1.407,-1.2055,-1.6065,-1.6625,-1.325,-1.44,-1.2570000000000001,-1.4185,-1.45,-1.3074999999999999,-1.275,-1.529,-1.034,-1.2,-1.538,-1.34,-1.236,-1.5070000000000001,-1.3965,-1.415,-1.55,-1.4275,-1.5965,-1.308,-1.3865,-1.3820000000000001
6,-1.6565,-1.452,-1.4165,-1.532,-1.49,-1.474,-1.764,-1.6435000000000002,-1.605,-1.353,-1.324,-1.3275,-1.3405,-1.3924999999999998,-1.4425000000000001,-1.5950000000000002,-1.5095,-1.3845,-1.4144999999999999,-1.666,-1.4389999999999998,-1.2265000000000001,-1.5205,-1.1824999999999999,-1.4805,-1.0715,-1.324,-1.4954999999999998,-1.299,-1.238,-1.2710000000000001,-1.2814999999999999,-1.334,-1.3290000000000002,-1.3465,-1.433,-1.37,-1.376,-1.3515000000000001,-1.4365,-1.48,-1.1915,-1.447,-1.4675,-1.2029999999999998,-1.3625,-1.408,-1.069,-1.449,-1.467,-1.2645,-1.413,-1.29,-1.3350000000000002,-1.2805,-1.415,-1.448,-1.577,-1.574,-1.5415,-1.469,-1.2475,-1.5585,-1.6824999999999999,-1.373,-1.4625,-1.21,-1.4605000000000001,-1.423,-1.327,-1.317,-1.514,-1.049,-1.221,-1.5100000000000002,-1.3119999999999998,-1.236,-1.4860000000000002,-1.4175,-1.443,-1.57,-1.4445000000000001,-1.5955,-1.308,-1.4084999999999999,-1.3820000000000001
7,-1.653,-1.4520000000000002,-1.3895000000000002,-1.492,-1.45,-1.516,-1.7240000000000002,-1.6035,-1.6015000000000001,-1.3965,-1.3675,-1.3475,-1.3604999999999998,-1.3935,-1.4224999999999999,-1.605,-1.5375,-1.3835000000000002,-1.3945,-1.639,-1.461,-1.2345,-1.5485,-1.1885,-1.4525000000000001,-1.0985,-1.2970000000000002,-1.4965,-1.272,-1.218,-1.291,-1.2814999999999999,-1.334,-1.349,-1.366,-1.4060000000000001,-1.371,-1.375,-1.3515000000000001,-1.4355,-1.4514999999999998,-1.2015,-1.475,-1.4594999999999998,-1.266,-1.3205,-1.381,-1.089,-1.3905,-1.498,-1.2845,-1.4055000000000002,-1.276,-1.3770000000000002,-1.3005,-1.372,-1.4700000000000002,-1.6215,-1.6019999999999999,-1.5415,-1.4605,-1.2894999999999999,-1.5655,-1.6824999999999999,-1.421,-1.4625,-1.1960000000000002,-1.4875,-1.392,-1.3270000000000002,-1.359,-1.5065,-1.1110000000000002,-1.215,-1.4735,-1.3285,-1.214,-1.483,-1.4035,-1.451,-1.598,-1.4865,-1.5554999999999999,-1.283,-1.4085,-1.4100000000000001
8,-1.6809999999999998,-1.4940000000000002,-1.3895000000000002,-1.4585,-1.4535,-1.5379999999999998,-1.7075000000000002,-1.5835000000000001,-1.5845,-1.4385,-1.3675,-1.3375,-1.3715,-1.4395,-1.4495,-1.537,-1.5210000000000001,-1.3685,-1.3915,-1.612,-1.489,-1.2594999999999998,-1.5485,-1.2245000000000001,-1.4525000000000001,-1.1155,-1.277,-1.48,-1.262,-1.2289999999999999,-1.311,-1.274,-1.348,-1.4285,-1.393,-1.409,-1.391,-1.392,-1.351,-1.494,-1.4585000000000001,-1.1804999999999999,-1.475,-1.4515,-1.293,-1.2785,-1.3739999999999999,-1.1475,-1.3705,-1.498,-1.2845,-1.4335,-1.283,-1.405,-1.3175,-1.362,-1.4780000000000002,-1.585,-1.6019999999999999,-1.6095000000000002,-1.402,-1.3315,-1.5924999999999998,-1.6824999999999999,-1.4375,-1.426,-1.232,-1.5045,-1.3915,-1.354,-1.4175,-1.49,-1.1305,-1.215,-1.4735,-1.3685,-1.2115,-1.531,-1.3765,-1.415,-1.578,-1.4965,-1.5385,-1.3030000000000002,-1.3885,-1.437
9,-1.684,-1.5050000000000001,-1.4365,-1.4515,-1.4455,-1.546,-1.6675,-1.5635,-1.52,-1.441,-1.3675000000000002,-1.3435000000000001,-1.352,-1.4545,-1.4765000000000001,-1.536,-1.501,-1.3485,-1.3705,-1.595,-1.4925000000000002,-1.2600000000000002,-1.4865,-1.2315,-1.4605000000000001,-1.1405,-1.3050000000000002,-1.5,-1.31,-1.215,-1.339,-1.294,-1.3405,-1.4309999999999998,-1.415,-1.43,-1.392,-1.4355,-1.378,-1.562,-1.4855,-1.1585,-1.475,-1.448,-1.293,-1.2535,-1.4020000000000001,-1.1755,-1.3504999999999998,-1.513,-1.3279999999999998,-1.4415,-1.3079999999999998,-1.432,-1.3655,-1.389,-1.486,-1.565,-1.5619999999999998,-1.6460000000000001,-1.356,-1.3465,-1.5525,-1.6395,-1.4645,-1.443,-1.2630000000000001,-1.5465,-1.4024999999999999,-1.364,-1.457,-1.51,-1.1315000000000002,-1.215,-1.4735,-1.4045,-1.2325000000000002,-1.542,-1.4045,-1.4300000000000002,-1.4985,-1.4865,-1.5385,-1.3039999999999998,-1.3965,-1.4365
10,-1.636,-1.4849999999999999,-1.4365,-1.4735,-1.4675,-1.557,-1.6309999999999998,-1.5465,-1.458,-1.393,-1.3455,-1.387,-1.351,-1.4615,-1.4595,-1.557,-1.512,-1.3205,-1.3780000000000001,-1.5515,-1.4825000000000002,-1.2965,-1.4665000000000001,-1.2235,-1.4324999999999999,-1.1345,-1.33,-1.525,-1.393,-1.1955000000000002,-1.387,-1.294,-1.3205,-1.404,-1.4,-1.451,-1.386,-1.3955,-1.425,-1.5539999999999998,-1.5225000000000002,-1.1935,-1.558,-1.496,-1.2930000000000001,-1.261,-1.4020000000000001,-1.1864999999999999,-1.3584999999999998,-1.5130000000000001,-1.375,-1.4215,-1.302,-1.4389999999999998,-1.3655,-1.409,-1.464,-1.585,-1.57,-1.643,-1.362,-1.3315,-1.516,-1.5775,-1.5325000000000002,-1.474,-1.2715,-1.5935000000000001,-1.4175,-1.3645,-1.457,-1.518,-1.175,-1.1949999999999998,-1.4735,-1.412,-1.2185000000000001,-1.4834999999999998,-1.4075,-1.44,-1.4765000000000001,-1.5114999999999998,-1.5635,-1.2899999999999998,-1.3965,-1.3735000000000002
11,-1.596,-1.463,-1.4115,-1.4595,-1.5154999999999998,-1.529,-1.6510000000000002,-1.5045,-1.4229999999999998,-1.379,-1.3425,-1.408,-1.373,-1.4135,-1.4325,-1.5575,-1.49,-1.3370000000000002,-1.3510000000000002,-1.5515,-1.5110000000000001,-1.3185,-1.4765000000000001,-1.2654999999999998,-1.449,-1.1404999999999998,-1.3385,-1.518,-1.413,-1.239,-1.4665,-1.2790000000000001,-1.3065,-1.3705,-1.401,-1.4789999999999999,-1.365,-1.4035,-1.425,-1.534,-1.5495,-1.2355,-1.5505,-1.496,-1.2765,-1.251,-1.413,-1.1804999999999999,-1.3375,-1.51,-1.3915,-1.4324999999999999,-1.3014999999999999,-1.3969999999999998,-1.3375,-1.3980000000000001,-1.464,-1.5850000000000002,-1.5270000000000001,-1.607,-1.383,-1.3119999999999998,-1.519,-1.5295,-1.5685,-1.4745,-1.2705000000000002,-1.5855,-1.4455,-1.3785,-1.443,-1.4815,-1.217,-1.175,-1.4735,-1.385,-1.2195,-1.4765000000000001,-1.3764999999999998,-1.4300000000000002,-1.4695,-1.489,-1.535,-1.2905000000000002,-1.3764999999999998,-1.3255000000000001
12,-1.579,-1.415,-1.4040000000000001,-1.4674999999999998,-1.5155,-1.4869999999999999,-1.659,-1.4845000000000002,-1.423,-1.387,-1.3845,-1.4010000000000002,-1.3755000000000002,-1.4405,-1.4324999999999999,-1.5575,-1.4875,-1.3199999999999998,-1.3115,-1.5514999999999999,-1.5474999999999999,-1.2965,-1.4555,-1.3005,-1.4325,-1.1405,-1.295,-1.501,-1.399,-1.307,-1.486,-1.2765,-1.2785,-1.331,-1.411,-1.4825000000000002,-1.359,-1.4665000000000001,-1.442,-1.497,-1.5394999999999999,-1.2775,-1.4920000000000002,-1.503,-1.3130000000000002,-1.251,-1.393,-1.2155,-1.346,-1.5370000000000001,-1.3945,-1.4264999999999999,-1.3014999999999999,-1.389,-1.3305000000000002,-1.3980000000000001,-1.484,-1.5390000000000001,-1.52,-1.5675000000000001,-1.3605,-1.3285,-1.505,-1.5094999999999998,-1.546,-1.508,-1.2775,-1.5855000000000001,-1.449,-1.3995000000000002,-1.4500000000000002,-1.5215,-1.2365,-1.175,-1.4565,-1.338,-1.2814999999999999,-1.4795,-1.3764999999999998,-1.4325,-1.4895,-1.4975,-1.4985000000000002,-1.3105,-1.4245,-1.3115
13,-1.559,-1.416,-1.387,-1.4955000000000003,-1.5015,-1.484,-1.6169999999999998,-1.4705000000000001,-1.4315000000000002,-1.3699999999999999,-1.4095,-1.4010000000000002,-1.3605,-1.4405,-1.4335,-1.5094999999999998,-1.5025,-1.284,-1.3395,-1.574,-1.5474999999999999,-1.2885,-1.4555,-1.3074999999999999,-1.4325,-1.163,-1.2925,-1.4729999999999999,-1.371,-1.3270000000000002,-1.497,-1.2915,-1.2794999999999999,-1.3755000000000002,-1.411,-1.4555,-1.3670000000000002,-1.5145,-1.442,-1.5055,-1.517,-1.2975,-1.4300000000000002,-1.51,-1.359,-1.251,-1.4010000000000002,-1.2635,-1.345,-1.5,-1.3745,-1.3915000000000002,-1.3085,-1.424,-1.3455,-1.397,-1.484,-1.5105,-1.6030000000000002,-1.5675000000000001,-1.317,-1.3315,-1.5125,-1.5130000000000001,-1.547,-1.5390000000000001,-1.3175000000000001,-1.5685,-1.4655,-1.3984999999999999,-1.4600000000000002,-1.5415,-1.2365,-1.175,-1.3945,-1.385,-1.2815,-1.48,-1.3835000000000002,-1.3845,-1.526,-1.5125,-1.5185,-1.3025,-1.4605000000000001,-1.2894999999999999
14,-1.573,-1.437,-1.367,-1.4785,-1.4385,-1.532,-1.5725000000000002,-1.4425000000000001,-1.4035,-1.3115,-1.3885,-1.3935,-1.3605,-1.4185,-1.4055,-1.4675,-1.51,-1.277,-1.3755000000000002,-1.5655,-1.5105,-1.3235,-1.4585000000000001,-1.3275,-1.4525000000000001,-1.2215,-1.351,-1.508,-1.371,-1.3435000000000001,-1.469,-1.2974999999999999,-1.2515,-1.4175,-1.4309999999999998,-1.4455,-1.3940000000000001,-1.5345,-1.435,-1.542,-1.4735,-1.2975,-1.43,-1.464,-1.3800000000000001,-1.234,-1.421,-1.343,-1.309,-1.458,-1.316,-1.348,-1.3305,-1.423,-1.3875,-1.417,-1.462,-1.4685,-1.623,-1.551,-1.317,-1.3035,-1.5125,-1.533,-1.5870000000000002,-1.56,-1.3325,-1.569,-1.4685000000000001,-1.415,-1.4120000000000001,-1.4945,-1.2575,-1.218,-1.3584999999999998,-1.4495,-1.2535,-1.472,-1.3635,-1.348,-1.5260000000000002,-1.5055,-1.5435,-1.2595,-1.4605000000000001,-1.2895
15,-1.6175000000000002,-1.437,-1.402,-1.4140000000000001,-1.395,-1.58,-1.5525,-1.399,-1.3675000000000002,-1.2845,-1.3424999999999998,-1.3599999999999999,-1.3595000000000002,-1.3904999999999998,-1.4055,-1.4665,-1.5299999999999998,-1.292,-1.3755000000000002,-1.5210000000000001,-1.5105,-1.3085,-1.3904999999999998,-1.3895,-1.4955,-1.2894999999999999,-1.3980000000000001,-1.5005000000000002,-1.4144999999999999,-1.3835000000000002,-1.441,-1.2914999999999999,-1.2295,-1.4205,-1.404,-1.485,-1.4040000000000001,-1.4945,-1.518,-1.542,-1.4735,-1.2894999999999999,-1.4609999999999999,-1.4865,-1.3800000000000001,-1.207,-1.4209999999999998,-1.353,-1.3094999999999999,-1.4220000000000002,-1.2959999999999998,-1.308,-1.3375,-1.44,-1.4125,-1.4535,-1.42,-1.4685000000000001,-1.588,-1.504,-1.32,-1.2605,-1.5055,-1.596,-1.5590000000000002,-1.566,-1.3125,-1.561,-1.4545,-1.435,-1.329,-1.4745,-1.2425000000000002,-1.266,-1.3785,-1.4895,-1.2254999999999998,-1.432,-1.3555,-1.3679999999999999,-1.478,-1.4855,-1.5215,-1.2315,-1.4525000000000001,-1.3725
16,-1.581,-1.4205,-1.3945,-1.403,-1.432,-1.5365,-1.5525,-1.357,-1.375,-1.3245,-1.3485,-1.312,-1.3655000000000002,-1.3875,-1.4335,-1.4865,-1.5310000000000001,-1.332,-1.4025,-1.5210000000000001,-1.5575,-1.3055,-1.3975,-1.4035,-1.4945,-1.3525,-1.418,-1.4645,-1.4825000000000002,-1.4255,-1.4775,-1.2915,-1.2725,-1.3955,-1.336,-1.5285,-1.342,-1.45,-1.5539999999999998,-1.582,-1.518,-1.306,-1.4695,-1.5225,-1.3800000000000001,-1.2269999999999999,-1.449,-1.3535,-1.346,-1.402,-1.316,-1.293,-1.3295,-1.4609999999999999,-1.421,-1.4935,-1.417,-1.5050000000000001,-1.5685,-1.4455,-1.341,-1.283,-1.5885,-1.6320000000000001,-1.497,-1.5665,-1.3125,-1.478,-1.4065,-1.435,-1.308,-1.4665000000000001,-1.2429999999999999,-1.288,-1.3935,-1.4785,-1.2335,-1.4155000000000002,-1.3915,-1.36,-1.4615,-1.4825000000000002,-1.482,-1.1885000000000001,-1.4455000000000002,-1.365
17,-1.553,-1.3735000000000002,-1.336,-1.417,-1.446,-1.5085000000000002,-1.5154999999999998,-1.33,-1.3279999999999998,-1.3664999999999998,-1.3845,-1.29,-1.4004999999999999,-1.4495,-1.4535,-1.4785,-1.504,-1.325,-1.4175,-1.4940000000000002,-1.5095,-1.3735,-1.4284999999999999,-1.4035,-1.4675,-1.344,-1.454,-1.4609999999999999,-1.5185,-1.4675,-1.4885000000000002,-1.3185,-1.2825,-1.424,-1.3210000000000002,-1.5355,-1.342,-1.467,-1.5175,-1.6179999999999999,-1.581,-1.309,-1.4695,-1.5260000000000002,-1.463,-1.2730000000000001,-1.449,-1.4164999999999999,-1.3459999999999999,-1.402,-1.359,-1.3130000000000002,-1.409,-1.497,-1.4645,-1.5075,-1.442,-1.502,-1.552,-1.443,-1.3485,-1.3625,-1.6245,-1.652,-1.504,-1.5554999999999999,-1.3755000000000002,-1.4300000000000002,-1.3435000000000001,-1.427,-1.3299999999999998,-1.5000000000000002,-1.263,-1.331,-1.4085,-1.4845000000000002,-1.2795,-1.4325,-1.3915000000000002,-1.403,-1.495,-1.5295,-1.483,-1.211,-1.489,-1.345
18,-1.533,-1.381,-1.309,-1.3945,-1.4235,-1.5085000000000002,-1.5005,-1.3130000000000002,-1.2845,-1.3595000000000002,-1.4264999999999999,-1.298,-1.4485,-1.469,-1.4805000000000001,-1.4949999999999999,-1.484,-1.34,-1.4175,-1.4745000000000001,-1.4945,-1.4015,-1.4085,-1.432,-1.4205,-1.309,-1.4315,-1.488,-1.5334999999999999,-1.5470000000000002,-1.496,-1.3770000000000002,-1.2515,-1.452,-1.349,-1.4875000000000003,-1.3900000000000001,-1.5314999999999999,-1.5145000000000002,-1.6179999999999999,-1.5835,-1.33,-1.4775,-1.5160000000000002,-1.5215,-1.2730000000000001,-1.407,-1.4525000000000001,-1.3539999999999999,-1.4289999999999998,-1.387,-1.314,-1.4084999999999999,-1.5390000000000001,-1.484,-1.5074999999999998,-1.4645,-1.509,-1.5050000000000001,-1.464,-1.3375,-1.3895,-1.6044999999999998,-1.6085,-1.5459999999999998,-1.5835,-1.4175,-1.3935,-1.2955,-1.49,-1.3519999999999999,-1.5250000000000001,-1.326,-1.3335,-1.4145,-1.5055,-1.308,-1.4795,-1.4085,-1.4055,-1.557,-1.5215,-1.476,-1.247,-1.5085000000000002,-1.3800000000000001
19,-1.5495,-1.38,-1.312,-1.358,-1.344,-1.5165000000000002,-1.5005,-1.286,-1.2675,-1.3525,-1.4575,-1.298,-1.4485,-1.4689999999999999,-1.5014999999999998,-1.495,-1.464,-1.347,-1.4175,-1.4945,-1.5225000000000002,-1.4025,-1.4155,-1.433,-1.4685000000000001,-1.3525,-1.4164999999999999,-1.498,-1.5805000000000002,-1.574,-1.538,-1.419,-1.251,-1.48,-1.411,-1.4875,-1.3900000000000001,-1.6145,-1.5825,-1.6614999999999998,-1.5475,-1.3510000000000002,-1.4885,-1.4875,-1.5695000000000001,-1.294,-1.414,-1.5005,-1.3575,-1.45,-1.43,-1.2555,-1.3725,-1.5385,-1.492,-1.5510000000000002,-1.484,-1.489,-1.491,-1.5000000000000002,-1.315,-1.3895,-1.568,-1.589,-1.5485,-1.6235,-1.4385,-1.3565,-1.2755,-1.5095,-1.3435000000000001,-1.5025000000000002,-1.3905,-1.29,-1.4064999999999999,-1.4845000000000002,-1.371,-1.4515,-1.4355,-1.3915,-1.557,-1.5425,-1.476,-1.247,-1.552,-1.4010000000000002
20,-1.5605,-1.38,-1.313,-1.318,-1.282,-1.5245000000000002,-1.5005000000000002,-1.266,-1.2205,-1.3945,-1.4505000000000001,-1.309,-1.4555,-1.4689999999999999,-1.4735,-1.4949999999999999,-1.471,-1.384,-1.3775,-1.5225,-1.5445000000000002,-1.3965,-1.4835,-1.3895000000000002,-1.4834999999999998,-1.4004999999999999,-1.4315,-1.488,-1.5725000000000002,-1.557,-1.558,-1.4185,-1.262,-1.5245000000000002,-1.439,-1.5085000000000002,-1.348,-1.6134999999999997,-1.5745,-1.701,-1.5365,-1.397,-1.4605000000000001,-1.4594999999999998,-1.5775000000000001,-1.2855,-1.482,-1.5425,-1.3465,-1.4585,-1.415,-1.253,-1.3649999999999998,-1.4965,-1.492,-1.576,-1.457,-1.496,-1.4994999999999998,-1.548,-1.287,-1.3895,-1.6079999999999999,-1.581,-1.5275,-1.5955,-1.4745000000000001,-1.3575,-1.3035,-1.5365,-1.3880000000000001,-1.5025,-1.4535,-1.2870000000000001,-1.3865,-1.4845000000000002,-1.3625,-1.4265,-1.4385,-1.4275,-1.5150000000000001,-1.52,-1.5195,-1.204,-1.599,-1.373
21,-1.5605,-1.405,-1.3610000000000002,-1.318,-1.262,-1.5245000000000002,-1.4805000000000001,-1.294,-1.2485,-1.4224999999999999,-1.4475000000000002,-1.324,-1.5035,-1.4689999999999999,-1.4735,-1.475,-1.4625,-1.432,-1.3495,-1.4945,-1.5365,-1.3885,-1.528,-1.3895,-1.4695,-1.4635,-1.4625,-1.513,-1.5515,-1.5574999999999999,-1.593,-1.3835000000000002,-1.277,-1.5345,-1.467,-1.5485000000000002,-1.326,-1.6055,-1.5745,-1.702,-1.5645000000000002,-1.3895,-1.4575,-1.4585,-1.5425,-1.3135,-1.502,-1.5785,-1.3605,-1.5020000000000002,-1.415,-1.3115,-1.3685,-1.4685000000000001,-1.449,-1.582,-1.458,-1.524,-1.516,-1.576,-1.2425000000000002,-1.4104999999999999,-1.6,-1.573,-1.5554999999999999,-1.5125,-1.5225,-1.4035,-1.3455,-1.556,-1.451,-1.5245000000000002,-1.4815,-1.293,-1.3865,-1.4635,-1.3275000000000001,-1.4545,-1.4245,-1.4754999999999998,-1.5125,-1.492,-1.5390000000000001,-1.142,-1.6190000000000002,-1.2899999999999998
